Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, Point of Control, Value Area High Value, Value Area Low Value, Volume Weighted Average Price, Previous Day Close Line, Previous Day High Line, Previous Day Low Line, Daily Open at 08:00, Cash Market Open at 09:00, Open, High, Low, Close
2023-11-13, 08:00:00.000000, 15327, 15350, 15325, 15338, 1024, 891, 15335, 15338, 15338, 538, 486, 0, 0, 0, 0, 0, 15391, 15228, 15327, 0, 29, 61, -42, -23
2023-11-13, 08:30:00.000000, 15338, 15344, 15326, 15333, 894, 765, 15335, 15334, 15335, 439, 455, 0, 0, 0, 0, 0, 15391, 15228, 15327, 0, -23, 24, -68, -7
2023-11-13, 09:00:00.000000, 15334, 15352, 15316, 15327, 3404, 3136, 15332, 15332, 15334, 1683, 1721, 15336, 15366, 15316, 15335, 0, 15391, 15228, 15327, 15334, -7, 75, -79, 31
2023-11-13, 09:30:00.000000, 15326, 15359, 15325, 15357, 1720, 1580, 15342, 15347, 15342, 827, 893, 15336, 15366, 15316, 15338, 0, 15391, 15228, 15327, 15334, 31, 125, 27, 97
2023-11-13, 10:00:00.000000, 15358, 15388, 15353, 15379, 2603, 2293, 15370, 15373, 15371, 1351, 1252, 15336, 15366, 15316, 15349, 0, 15391, 15228, 15327, 15334, 97, 161, -19, -2
2023-11-13, 10:30:00.000000, 15379, 15385, 15353, 15353, 1696, 1535, 15368, 15364, 15369, 947, 749, 15336, 15366, 15316, 15353, 0, 15391, 15228, 15327, 15334, -2, 32, -200, -200
2023-11-13, 11:00:00.000000, 15353, 15354, 15326, 15333, 2121, 1809, 15342, 15338, 15340, 1063, 1058, 15336, 15366, 15316, 15350, 0, 15391, 15228, 15327, 15334, -200, -172, -300, -205
2023-11-13, 11:30:00.000000, 15333, 15363, 15330, 15360, 1830, 1613, 15347, 15351, 15347, 853, 977, 15336, 15366, 15316, 15349, 0, 15391, 15228, 15327, 15334, -205, -59, -250, -81
2023-11-13, 12:00:00.000000, 15360, 15363, 15331, 15334, 941, 870, 15347, 15343, 15347, 503, 438, 15336, 15366, 15316, 15349, 0, 15391, 15228, 15327, 15334, -81, -65, -168, -146
2023-11-13, 12:30:00.000000, 15335, 15337, 15315, 15330, 1422, 1215, 15329, 15327, 15326, 620, 802, 15336, 15366, 15316, 15347, 0, 15391, 15228, 15327, 15334, -146, 49, -209, 36
2023-11-13, 13:00:00.000000, 15329, 15333, 15306, 15315, 1146, 1072, 15321, 15318, 15320, 586, 560, 15336, 15366, 15316, 15345, 0, 15391, 15228, 15327, 15334, 36, 81, -35, 10
2023-11-13, 13:30:00.000000, 15316, 15325, 15309, 15314, 858, 800, 15316, 15316, 15317, 435, 423, 15336, 15366, 15316, 15343, 0, 15391, 15228, 15327, 15334, 10, 44, -18, -2
2023-11-13, 14:00:00.000000, 15313, 15344, 15312, 15343, 1352, 1228, 15328, 15333, 15328, 622, 730, 15336, 15366, 15316, 15342, 0, 15391, 15228, 15327, 15334, -1, 128, -1, 106
2023-11-13, 14:30:00.000000, 15344, 15352, 15320, 15333, 1264, 1161, 15337, 15335, 15336, 665, 599, 15336, 15366, 15316, 15342, 0, 15391, 15228, 15327, 15334, 106, 153, 1, 40
2023-11-13, 15:00:00.000000, 15333, 15341, 15318, 15331, 1376, 1257, 15331, 15330, 15330, 663, 713, 15336, 15366, 15316, 15341, 0, 15391, 15228, 15327, 15334, 40, 102, 27, 90
2023-11-13, 15:30:00.000000, 15331, 15348, 15317, 15339, 2596, 2367, 15334, 15335, 15333, 1239, 1357, 15336, 15366, 15316, 15340, 0, 15391, 15228, 15327, 15334, 90, 238, 90, 208
2023-11-13, 16:00:00.000000, 15340, 15356, 15329, 15351, 1697, 1606, 15344, 15345, 15343, 925, 772, 15336, 15366, 15316, 15340, 0, 15391, 15228, 15327, 15334, 208, 209, 43, 55
2023-11-13, 16:30:00.000000, 15351, 15372, 15351, 15370, 1885, 1691, 15361, 15364, 15362, 1023, 862, 15336, 15366, 15316, 15342, 0, 15391, 15228, 15327, 15334, 55, 100, -112, -106
2023-11-13, 17:00:00.000000, 15370, 15395, 15360, 15395, 3306, 2897, 15380, 15383, 15378, 1589, 1717, 15336, 15366, 15316, 15346, 0, 15391, 15228, 15327, 15334, -106, 22, -199, 22
2023-11-13, 17:30:00.000000, 15394, 15418, 15392, 15413, 2929, 2491, 15404, 15408, 15405, 1520, 1409, 15336, 15366, 15316, 15351, 0, 15391, 15228, 15327, 15334, 22, 60, -137, -89
2023-11-13, 18:00:00.000000, 15413, 15416, 15394, 15403, 1176, 1066, 15407, 15404, 15405, 692, 484, 0, 0, 0, 0, 0, 15391, 15228, 15327, 15334, -90, -90, -370, -297
2023-11-13, 18:30:00.000000, 15402, 15404, 15393, 15398, 466, 433, 15399, 15398, 15399, 231, 235, 0, 0, 0, 0, 0, 15391, 15228, 15327, 15334, -297, -267, -317, -293
2023-11-13, 19:00:00.000000, 15398, 15410, 15396, 15400, 497, 487, 15401, 15402, 15403, 252, 245, 0, 0, 0, 0, 0, 15391, 15228, 15327, 15334, -293, -259, -314, -300
2023-11-13, 19:30:00.000000, 15400, 15415, 15396, 15405, 453, 438, 15404, 15405, 15406, 227, 226, 0, 0, 0, 0, 0, 15391, 15228, 15327, 15334, -300, -264, -320, -301
2023-11-13, 20:00:00.000000, 15405, 15414, 15402, 15414, 413, 399, 15409, 15410, 15408, 194, 219, 0, 0, 0, 0, 0, 15391, 15228, 15327, 15334, -301, -249, -309, -276
2023-11-13, 20:30:00.000000, 15414, 15423, 15413, 15415, 659, 594, 15416, 15417, 15418, 351, 308, 0, 0, 0, 0, 0, 15391, 15228, 15327, 15334, -276, -256, -327, -319
2023-11-13, 21:00:00.000000, 15414, 15419, 15410, 15416, 485, 454, 15415, 15415, 15415, 225, 260, 0, 0, 0, 0, 0, 15391, 15228, 15327, 15334, -319, -275, -354, -284
2023-11-13, 21:30:00.000000, 15417, 15418, 15410, 15410, 1146, 1041, 15414, 15413, 15414, 623, 523, 0, 0, 0, 0, 0, 15391, 15228, 15327, 15334, -284, -261, -384, -384
2023-11-14, 02:00:00.000000, 15407, 15414, 15404, 15408, 112, 111, 15408, 15409, 15409, 59, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -20, -6
2023-11-14, 02:30:00.000000, 15406, 15419, 15406, 15417, 161, 149, 15412, 15414, 15413, 66, 95, 0, 0, 0, 0, 0, 15423, 15282, 0, 0, -6, 25, -17, 23
2023-11-14, 03:00:00.000000, 15417, 15418, 15406, 15406, 66, 63, 15412, 15410, 15412, 41, 25, 0, 0, 0, 0, 0, 15423, 15282, 0, 0, 23, 28, 5, 7
