Date;Symbol;Indexvalue
13.06.2023;V1X;14.3
14.06.2023;V1X;14.01
15.06.2023;V1X;13.28
16.06.2023;V1X;12.71
19.06.2023;V1X;13.74
20.06.2023;V1X;14.28
21.06.2023;V1X;14.25
22.06.2023;V1X;14.74
23.06.2023;V1X;15.4
26.06.2023;V1X;16.03
27.06.2023;V1X;15.57
28.06.2023;V1X;14.49
29.06.2023;V1X;14.38
30.06.2023;V1X;13.52
03.07.2023;V1X;13.74
04.07.2023;V1X;14.07
05.07.2023;V1X;15.17
06.07.2023;V1X;19.25
07.07.2023;V1X;17.64
10.07.2023;V1X;17.68
11.07.2023;V1X;16.66
12.07.2023;V1X;15.35
13.07.2023;V1X;15.09
14.07.2023;V1X;14.88
17.07.2023;V1X;15.88
18.07.2023;V1X;15.17
19.07.2023;V1X;15.64
20.07.2023;V1X;15.48
21.07.2023;V1X;15
24.07.2023;V1X;15.32
25.07.2023;V1X;15.28
26.07.2023;V1X;15.69
27.07.2023;V1X;14.71
28.07.2023;V1X;14.8
31.07.2023;V1X;15.59
01.08.2023;V1X;16.8
02.08.2023;V1X;18.77
03.08.2023;V1X;19.02
04.08.2023;V1X;17.88
07.08.2023;V1X;18
08.08.2023;V1X;18.78
09.08.2023;V1X;18.35
10.08.2023;V1X;17.51
11.08.2023;V1X;17.81
14.08.2023;V1X;17.32
15.08.2023;V1X;18.03
16.08.2023;V1X;17.67
17.08.2023;V1X;18.79
18.08.2023;V1X;19.07
21.08.2023;V1X;18.4
22.08.2023;V1X;17.47
23.08.2023;V1X;17.03
24.08.2023;V1X;17.23
25.08.2023;V1X;16.83
28.08.2023;V1X;16
29.08.2023;V1X;15.12
30.08.2023;V1X;14.98
31.08.2023;V1X;14.47
01.09.2023;V1X;14.49
04.09.2023;V1X;15.14
05.09.2023;V1X;15.03
06.09.2023;V1X;15.46
07.09.2023;V1X;15.66
08.09.2023;V1X;15.05
11.09.2023;V1X;15
12.09.2023;V1X;15.26
13.09.2023;V1X;15.57
14.09.2023;V1X;13.8
15.09.2023;V1X;13.6
18.09.2023;V1X;15.17
19.09.2023;V1X;15.34
20.09.2023;V1X;14.53
21.09.2023;V1X;15.79
22.09.2023;V1X;15.89
25.09.2023;V1X;17.9
26.09.2023;V1X;18.65
27.09.2023;V1X;18.31
28.09.2023;V1X;17.62
29.09.2023;V1X;16.58
02.10.2023;V1X;17.95
03.10.2023;V1X;19.03
04.10.2023;V1X;19.07
05.10.2023;V1X;18.58
06.10.2023;V1X;17.51
09.10.2023;V1X;19.37
10.10.2023;V1X;17.75
11.10.2023;V1X;16.99
12.10.2023;V1X;16.64
13.10.2023;V1X;19.33
16.10.2023;V1X;18.89
17.10.2023;V1X;18.81
18.10.2023;V1X;20.19
19.10.2023;V1X;20.64
20.10.2023;V1X;21.48
23.10.2023;V1X;20.38
24.10.2023;V1X;19.48
25.10.2023;V1X;19.24
26.10.2023;V1X;20.17
27.10.2023;V1X;19.88
30.10.2023;V1X;20.01
31.10.2023;V1X;18.87
01.11.2023;V1X;18.05
02.11.2023;V1X;17.21
03.11.2023;V1X;16.32
06.11.2023;V1X;16.22
07.11.2023;V1X;15.81
08.11.2023;V1X;15.35
09.11.2023;V1X;15.07
10.11.2023;V1X;15.31
13.11.2023;V1X;15.11
14.11.2023;V1X;14.39
15.11.2023;V1X;14.09
16.11.2023;V1X;13.87
17.11.2023;V1X;13.12
20.11.2023;V1X;13.34
21.11.2023;V1X;13.39
22.11.2023;V1X;13.05
23.11.2023;V1X;13.13
24.11.2023;V1X;12.95
27.11.2023;V1X;13.5
28.11.2023;V1X;13.52
29.11.2023;V1X;13.52
30.11.2023;V1X;13.28
01.12.2023;V1X;13.12
04.12.2023;V1X;13.68
05.12.2023;V1X;13.62
06.12.2023;V1X;13.66
07.12.2023;V1X;14.07
08.12.2023;V1X;13.73
11.12.2023;V1X;13.73
12.12.2023;V1X;13.35
13.12.2023;V1X;13.51
14.12.2023;V1X;12.93
15.12.2023;V1X;12.63
18.12.2023;V1X;13
19.12.2023;V1X;12.77
20.12.2023;V1X;12.76
21.12.2023;V1X;13.41
22.12.2023;V1X;13.25
27.12.2023;V1X;13.5
28.12.2023;V1X;13.48
29.12.2023;V1X;13.53
02.01.2024;V1X;14.47
03.01.2024;V1X;15.38
04.01.2024;V1X;14.57
05.01.2024;V1X;14.28
08.01.2024;V1X;14.05
09.01.2024;V1X;13.59
10.01.2024;V1X;13.2
11.01.2024;V1X;13.61
12.01.2024;V1X;13.24
15.01.2024;V1X;13.94
16.01.2024;V1X;14.09
17.01.2024;V1X;14.91
18.01.2024;V1X;14.27
19.01.2024;V1X;13.97
22.01.2024;V1X;13.56
23.01.2024;V1X;13.28
24.01.2024;V1X;13.05
25.01.2024;V1X;13.1
26.01.2024;V1X;13.14
29.01.2024;V1X;13.48
30.01.2024;V1X;13.67
31.01.2024;V1X;14.16
01.02.2024;V1X;14.14
02.02.2024;V1X;13.5
05.02.2024;V1X;13.79
06.02.2024;V1X;13.09
07.02.2024;V1X;13.32
08.02.2024;V1X;13.36
09.02.2024;V1X;13.76
12.02.2024;V1X;13.94
13.02.2024;V1X;14.19
14.02.2024;V1X;13.77
15.02.2024;V1X;13.76
16.02.2024;V1X;13.64
19.02.2024;V1X;13.45
20.02.2024;V1X;13.36
21.02.2024;V1X;13.56
22.02.2024;V1X;13.07
23.02.2024;V1X;12.75
26.02.2024;V1X;12.65
27.02.2024;V1X;12.55
28.02.2024;V1X;12.88
29.02.2024;V1X;12.88
01.03.2024;V1X;12.92
04.03.2024;V1X;13.1
05.03.2024;V1X;13.74
06.03.2024;V1X;13.66
07.03.2024;V1X;13.33
08.03.2024;V1X;12.99
11.03.2024;V1X;13.83
12.03.2024;V1X;12.9
13.03.2024;V1X;12.63
14.03.2024;V1X;12.86
15.03.2024;V1X;12.54
18.03.2024;V1X;12.75
19.03.2024;V1X;12.35
20.03.2024;V1X;12.11
21.03.2024;V1X;11.35
22.03.2024;V1X;11.65
25.03.2024;V1X;11.82
26.03.2024;V1X;12.03
27.03.2024;V1X;12.31
28.03.2024;V1X;12.77
02.04.2024;V1X;14.28
03.04.2024;V1X;13.68
04.04.2024;V1X;13.14
05.04.2024;V1X;14.89
08.04.2024;V1X;14.49
09.04.2024;V1X;15.38
10.04.2024;V1X;14.9
11.04.2024;V1X;15.55
12.04.2024;V1X;17.47
15.04.2024;V1X;17.22
16.04.2024;V1X;18.02
17.04.2024;V1X;17.04
18.04.2024;V1X;16.39
19.04.2024;V1X;16.85
22.04.2024;V1X;16.13
23.04.2024;V1X;14.74
24.04.2024;V1X;14.85
25.04.2024;V1X;15.42
26.04.2024;V1X;14.37
29.04.2024;V1X;14.4
30.04.2024;V1X;14.64
02.05.2024;V1X;14.83
03.05.2024;V1X;13.75
06.05.2024;V1X;13.56
07.05.2024;V1X;13.19
08.05.2024;V1X;13.19
09.05.2024;V1X;13.46
10.05.2024;V1X;13.8
13.05.2024;V1X;14.2
14.05.2024;V1X;13.99
15.05.2024;V1X;13.03
16.05.2024;V1X;13.02
17.05.2024;V1X;12.62
20.05.2024;V1X;12.77
21.05.2024;V1X;12.59
22.05.2024;V1X;12.69
23.05.2024;V1X;12.33
24.05.2024;V1X;12.32
27.05.2024;V1X;12.58
28.05.2024;V1X;13
29.05.2024;V1X;13.81
30.05.2024;V1X;13.54
31.05.2024;V1X;13.79
03.06.2024;V1X;13.46
04.06.2024;V1X;14.19
05.06.2024;V1X;13.63
06.06.2024;V1X;13.04
07.06.2024;V1X;12.97
10.06.2024;V1X;13.95
11.06.2024;V1X;14.59
12.06.2024;V1X;13.78
13.06.2024;V1X;15.44
14.06.2024;V1X;17.66
17.06.2024;V1X;17.83
18.06.2024;V1X;16.83
19.06.2024;V1X;16.81
20.06.2024;V1X;15.93
21.06.2024;V1X;15.62
24.06.2024;V1X;15.24
25.06.2024;V1X;15.77
26.06.2024;V1X;16.08
27.06.2024;V1X;16.21
28.06.2024;V1X;15.79
01.07.2024;V1X;14.3
02.07.2024;V1X;14.43
03.07.2024;V1X;13.45
04.07.2024;V1X;13.37
05.07.2024;V1X;13.31
08.07.2024;V1X;12.62
09.07.2024;V1X;13.56
10.07.2024;V1X;13.3
11.07.2024;V1X;12.71
12.07.2024;V1X;12.46
15.07.2024;V1X;12.96
16.07.2024;V1X;13.15
17.07.2024;V1X;13.86
18.07.2024;V1X;14.56
19.07.2024;V1X;15.3
22.07.2024;V1X;14.77
23.07.2024;V1X;13.79
24.07.2024;V1X;15.1
25.07.2024;V1X;15.72
26.07.2024;V1X;15.06
29.07.2024;V1X;15.71
30.07.2024;V1X;15.29
31.07.2024;V1X;14.41
01.08.2024;V1X;16.42
02.08.2024;V1X;21.79
05.08.2024;V1X;26.42
06.08.2024;V1X;23.53
07.08.2024;V1X;19.41
08.08.2024;V1X;19.6
09.08.2024;V1X;18.52
12.08.2024;V1X;17.98
13.08.2024;V1X;16.94
14.08.2024;V1X;15.47
15.08.2024;V1X;14.55
16.08.2024;V1X;13.98
19.08.2024;V1X;13.87
20.08.2024;V1X;14.2
21.08.2024;V1X;14.24
